2025/11/30 17:18:20 [error] 22760#20436: *16397 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit.php?post_type=shop_coupon"
2025/11/30 17:18:20 [error] 22760#20436: *16400 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit.php?post_type=shop_coupon"
2025/11/30 18:21:13 [error] 22760#20436: *33335 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-analytics/orders?page=1&per_page=1&status%5B0%5D=processing&status%5B1%5D=on-hold&_fields%5B0%5D=id&_locale=user HTTP/1.1", upstream: "fastcgi://127.0.0.1:10003", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:13 [error] 22760#20436: *33387 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-admin/options?options=woocommerce_task_list_reminder_bar_hidden%2Cwoocommerce_admin_transient_notices_queue%2Cwoocommerce_admin_install_timestamp&_locale=user HTTP/1.1", upstream: "fastcgi://127.0.0.1:10003", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:13 [error] 22760#20436: *33339 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-analytics/products/count-low-in-stock?status=publish&page=1&per_page=1&_locale=user HTTP/1.1", upstream: "fastcgi://127.0.0.1:10003", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33335 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-analytics/orders?page=1&per_page=1&status%5B0%5D=processing&status%5B1%5D=on-hold&_fields%5B0%5D=id&_locale=user HTTP/1.1", upstream: "fastcgi://127.0.0.1:10002", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33416 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/admin/editor?_locale=user HTTP/1.1", upstream: "fastcgi://127.0.0.1:10002", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33387 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-admin/options?options=woocommerce_task_list_reminder_bar_hidden%2Cwoocommerce_admin_transient_notices_queue%2Cwoocommerce_admin_install_timestamp&_locale=user HTTP/1.1", upstream: "fastcgi://127.0.0.1:10002", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33339 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-analytics/products/count-low-in-stock?status=publish&page=1&per_page=1&_locale=user HTTP/1.1", upstream: "fastcgi://127.0.0.1:10002", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33393 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.1", upstream: "fastcgi://127.0.0.1:10002", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
